shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
R1705042,2.6627320,102.0107120,24
R1705042,2.6590158,102.0198396,25
R1705042,2.6551857,102.0231307,26
R1705042,2.6330985,102.0539439,27
R1705042,2.6251086,102.0571572,28
R1705042,2.6197699,102.0584098,29
R1705042,2.6159825,102.0621407,30
R1705042,2.6122420,102.0645332,31
R1705042,2.6085444,102.0670492,32
R1705042,2.6037107,102.0688301,33
R1705042,2.6012617,102.0695275,34
R1705042,2.5979446,102.0721507,35
R1705042,2.5955652,102.0754498,36
R1705042,2.5948900,102.0767909,37
R1705042,2.5924477,102.0874192,38
R1705042,2.5894614,102.0926160,39
R1705042,2.5920015,102.0925570,40
R1705042,2.5908333,102.0907706,41
R1705042,2.5911655,102.0969290,42
R1705042,2.5879716,102.0986080,43
R1705042,2.5838090,102.1147522,44
R1705042,2.5845861,102.1157742,45
R1705042,2.5785237,102.1198994,46
R1705042,2.5689405,102.1221793,47
R1705042,2.5654906,102.1232146,48
R1705042,2.5606889,102.1236625,49
R1705042,2.5559193,102.1259719,50
R1705042,2.5509139,102.1304780,51
R1705042,2.5464766,102.1330798,52
R1705042,2.5436631,102.1354884,53
R1705042,2.5406995,102.1392167,54
R1705042,2.5375054,102.1420464,55
R1705042,2.5266263,102.1506321,56
R1705042,2.5227408,102.1543980,57
R1705042,2.5193485,102.1577829,58
R1705042,2.5184347,102.1587056,59
R1705042,2.5142411,102.1624500,60
R1705042,2.5121523,102.1647406,61
R1705042,2.5102699,102.1665108,62
R1705042,2.5073759,102.1696758,63
R1705042,2.5039942,102.1727336,64
R1705042,2.4991815,102.1766335,65
R1705042,2.4972736,102.1803993,66
R1705042,2.4951513,102.1843261,67
R1705042,2.4941705,102.1862626,68
R1705042,2.4936252,102.1875072,69
R1705042,2.4906494,102.1919596,70
R1705042,2.4885432,102.1935046,71
R1705042,2.4786980,102.2127307,72
R1705042,2.4779075,102.2139444,73
R1705042,2.4741787,102.2227299,74
R1705042,2.4741948,102.2249213,75
R1705042,2.4738317,102.2261917,76
R1705042,2.4726848,102.2285731,77
R1705042,2.4712029,102.2317623,78
R1705042,2.4648897,102.2262637,79
R1705043,2.4648897,102.2262637,1
R1705043,2.4712029,102.2317623,2
R1705043,2.4726848,102.2285731,3
R1705043,2.4738317,102.2261917,4
R1705043,2.4741948,102.2249213,5
R1705043,2.4741787,102.2227299,6
R1705043,2.4779075,102.2139443,7
R1705043,2.4786980,102.2127306,8
R1705043,2.4885432,102.1935046,9
R1705043,2.4906494,102.1919596,10
R1705043,2.4936252,102.1875072,11
R1705043,2.4941705,102.1862626,12
R1705043,2.4951513,102.1843261,13
R1705043,2.4972736,102.1803993,14
R1705043,2.4991815,102.1766335,15
R1705043,2.5039942,102.1727335,16
R1705043,2.5052965,102.1719986,17
R1705043,2.5102699,102.1665108,18
R1705043,2.5121523,102.1647406,19
R1705043,2.5142411,102.1624500,20
R1705043,2.5184347,102.1587056,21
R1705043,2.5193377,102.1577829,22
R1705043,2.5227408,102.1543980,23
R1705043,2.5266263,102.1506321,24
R1705043,2.5340970,102.1453133,25
R1705043,2.5375054,102.1420464,26
R1705043,2.5406995,102.1392167,27
R1705043,2.5436631,102.1354884,28
R1705043,2.5464766,102.1330798,29
R1705043,2.5509139,102.1304780,30
R1705043,2.5559193,102.1259719,31
R1705043,2.5606889,102.1236625,32
R1705043,2.5654906,102.1232146,33
R1705043,2.5689405,102.1221793,34
R1705043,2.5785237,102.1198994,35
R1705043,2.5845861,102.1157742,36
R1705043,2.5834527,102.1136110,37
R1705043,2.5890595,102.0981038,38
R1705043,2.5911655,102.0969290,39
R1705043,2.5908333,102.0907706,40
R1705043,2.5920015,102.0925570,41
R1705043,2.5894614,102.0926160,42
R1705043,2.5924477,102.0874192,43
R1705043,2.5925213,102.0816243,44
R1705043,2.5948900,102.0767909,45
R1705043,2.5976659,102.0724028,46
R1705043,2.6012617,102.0695275,47
R1705043,2.6037107,102.0688301,48
R1705043,2.6085444,102.0670492,49
R1705043,2.6122420,102.0645332,50
R1705043,2.6159825,102.0621407,51
R1705043,2.6197699,102.0584098,52
R1705043,2.6251086,102.0571572,53
R1705043,2.6330985,102.0539439,54
R1705043,2.6551857,102.0231307,55
R1705043,2.6590158,102.0198396,56
R1705043,2.6627320,102.0107120,57
R1705043,2.6621212,102.0055407,58
R1705043,2.6601251,101.9954154,59
R1705043,2.6691945,101.9852471,60
R1705043,2.6705770,101.9834112,61
R1705043,2.6723400,101.9814759,62
R1705043,2.6735377,101.9798827,63
R1705043,2.6747262,101.9760880,64
R1705043,2.6749296,101.9738920,65
R1705043,2.6769578,101.9703300,66
R1705043,2.6794977,101.9697279,67
R1705043,2.6834322,101.9701812,68
R1705043,2.6852917,101.9720560,69
R1705043,2.6909074,101.9698191,70
R1705043,2.6957675,101.9679898,71
R1705043,2.6988433,101.9620031,72
R1705043,2.7074302,101.9556731,73
R1705043,2.7106908,101.9523472,74
R1705043,2.7141095,101.9496059,75
R1705043,2.7188409,101.9413126,76
R1705043,2.7228809,101.9376292,77
R1705043,2.7215201,101.9371551,78
