stop_id,stop_name,stop_lat,stop_lon,zone
6962,TAMAN DESA WIRA,5.3958335,103.09451,
6964,KEM PGA GONG BADAK,5.399194,103.092705,
6966,UNIVERSITI MALAYSIA TERENGGANU 1,5.4031606,103.09036,
6967,BULATAN KG TAK TUYU,5.407937,103.08494,
6968,UNISZA A (MASUK),5.4093814,103.08062,
6969,UNISZA B (KELUAR),5.409402,103.08017,
6974,KAMPUNG MENGKABANG KAPAL,5.438064,103.05167,
6975,PUSAT KHIDMAT MASYARAKAT ADUN BATU RAKIT,5.449756,103.04537,
6976,SK MANIR,5.310128,103.083664,
6977,KG MANIR 1/KG BALOH,5.313975,103.07603,
6978,KG BALOH 2,5.3168097,103.070496,
6979,SK KEBOR AYER,5.318217,103.066055,
6980,KEBOR AYER 1,5.321529,103.05398,
6981,MASJID BANGGOL PERADONG,5.324787,103.049736,
6982,SURAU JERAM,5.3283134,103.05339,
6983,MASJID JERAM,5.332052,103.05813,
6984,TANJUNG SABTU 1,5.339029,103.063866,
6985,MASJID KG TANJUNG SABTU,5.340774,103.06549,
6986,JALAN KUBUR BINJAI,5.339895,103.07573,
6987,MASJID TOK KU PETAI BUBUS,5.339162,103.07859,
6988,KLINIK KESIHATAN PAYA DATU,5.338335,103.08481,
6989,DEWAN SIVIK BULUH GADING,5.337451,103.08763,
8257,KAMPUNG BANGGUL PAUH,5.346936,103.117206,
15425,HENTIAN BAS MAJLIS PERBANDARAN KUALA TERENGGANU 1,5.3319649,103.1378691,
15426,HENTIAN BAS MAJLIS PERBANDARAN KUALA TERENGGANU 2,5.3321424,103.1378055,
15442,HENTIAN BAS JETI MERANG,5.533009,102.948605,
15459,HENTIAN COSMOPOINT,5.325687,103.137487,
15460,HENTIAN JABATAN KIMIA,5.320361,103.140017,
15461,HENTIAN YAYASAN PEMBANGUNAN KELUARGA,5.319984,103.143178,
15462,HENTIAN SMA KHAIRIAH JALAN SULTAN OMAR,5.316359,103.144833,
15463,HENTIAN SMA KHAIRIAH JALAN SULTAN MOHAMAD,5.314546,103.143897,
